業種,施設名称,施設所在地,緯度,経度
特区民泊,ＯＴＡＫＵ　ｉｎ　Ｋｙｏｂａｓｈｉ,大阪府大阪市都島区東野田町５丁目６番７号,34.70010273,135.5343716
特区民泊,ＭＯ京橋,大阪府大阪市都島区東野田町５丁目９番２９号,34.70018271,135.5346223
住宅宿泊事業,ー,大阪府大阪市都島区内代町１－５－１９海原マンション１０４,34.70947143,135.5359406
住宅宿泊事業,ー,大阪府大阪市都島区内代町１－５－１９海原マンション２０２,34.70947143,135.5359406
住宅宿泊事業,ー,大阪府大阪市都島区内代町１－５－１９海原マンション３０３,34.70947143,135.5359406
特区民泊,Ｓｈｉｎｗａ　Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ,大阪府大阪市都島区内代町１丁目５番１９号海原マンション　１０４，３０３,34.70947143,135.5359406
特区民泊,Ｍｉ　Ｃａｓａ　Ｓｕ　Ｃａｓａ　Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ,大阪府大阪市都島区内代町１丁目５番１９号海原マンション　２０１・２０２・３０２号室,34.70947143,135.5359406
住宅宿泊事業,ー,大阪府大阪市都島区片町１－７－２５リノ天満橋４０３,34.69223616,135.5236388
住宅宿泊事業,ー,大阪府大阪市都島区片町１－７－２５リノ天満橋５０２,34.69223616,135.5236388
特区民泊,ＭＡＴ　ＯＳＡＫＡ　アンリ北詰,大阪府大阪市都島区片町１丁目２番２８号アンリ北詰　２０２，３０１，３０４，４０１，５０３，７０３，７０４号室,34.69335941,135.5278093
特区民泊,タイムスステイ大阪城,大阪府大阪市都島区片町１丁目３番２３号タイムス北櫓８０２号室,34.69273382,135.5262762
特区民泊,ＯＳＡＫＡ　ＣＡＳＴＬＥ　ＳＡＫＵＲＡ　ＳＴＡＹ,大阪府大阪市都島区片町１丁目６番１０号１階　２階,34.69215334,135.5229202
特区民泊,三河ハウス,大阪府大阪市都島区片町１丁目７番１９号　三河ビル　１０１号室・１０２号室,34.69251019,135.5243035
特区民泊,ＭＪ　Ｇｕｅｓｔｈｏｕｓｅ,大阪府大阪市都島区片町１丁目７番２５号リノ天満橋　３階　３０３号　４階　４０２号　４０５号　５階　５０５号,34.69223616,135.5236388
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋３０８,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０１,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０２,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０３,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０５,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０７,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５０８,34.69576909,135.5303189
住宅宿泊事業,ー,大阪府大阪市都島区片町２－１１－４パティオ京橋５１０,34.69576909,135.5303189
旅館業,大阪シティホテル京橋,大阪府大阪市都島区片町２丁目１１番２４号,34.69561856,135.5304046
特区民泊,パティオ京橋,大阪府大阪市都島区片町２丁目１１番４号パティオ京橋　８階　８０２、８０５号,34.69576909,135.5303189
特区民泊,ＫＹＯＢＡＳＨＩ　ＢＡＳＥ,大阪府大阪市都島区片町２丁目１番３０号エクセレントＯＢＰバンクス３０２号室,34.69457224,135.5307302
特区民泊,蘭章の宿,大阪府大阪市都島区片町２丁目１番３０号エクセレントＯＢＰバンクス３０４号,34.69457224,135.5307302
特区民泊,星の宿　大阪城,大阪府大阪市都島区片町２丁目１番３０号エクセレントＯＢＰバンクス４０１号室,34.69457224,135.5307302
旅館業,ヴィアインプライム大阪京橋,大阪府大阪市都島区片町２丁目２番５３号,34.69506854,135.5322819
特区民泊,ＲＯＯＭＳ　ＫＹＯＢＡＳＨＩ,大阪府大阪市都島区片町２丁目６番１３号京橋サウスビル４Ｆ・５Ｆ・６Ｆ,34.69609334,135.5312305
旅館業,ＴＡＫＵＴＯ　ＳＴＡＹ　京橋,大阪府大阪市都島区片町２丁目８番１３号ウエダビル１～５階,34.69394532,135.5277542
旅館業,Ｃｏｚｙ　ｅｎｊｏｙｍｅｎｔ　ｈｏｔｅｌ　ｎｏ．１０,大阪府大阪市都島区片町２丁目８番１号Ｋ・Ｕ大阪城北詰　４階,34.69390364,135.5272848
旅館業,Ｃｏｚｙ　ｅｎｊｏｙｍｅｎｔ　ｈｏｔｅｌ　ｎｏ．９,大阪府大阪市都島区片町２丁目８番１号Ｋ・Ｕ大阪城北詰５階,34.69390364,135.5272848
特区民泊,Ｌａｉｎａ　Ｋｙｏｂａｓｈｉ　Ⅱ,大阪府大阪市都島区片町２丁目８番５号,34.69418644,135.5274543
特区民泊,Ｌａｉｎａ　Ｋｙｏｂａｓｈｉ,大阪府大阪市都島区片町２丁目８番６号,34.69423241,135.5275401
旅館業,桜ノ宮　ｇｕｅｓｔ　ｈｏｕｓｅ,大阪府大阪市都島区毛馬町１丁目３番１４号１階、２階、３階、４階,34.71840461,135.5214041
旅館業,ＢＡＮＢＯＯ　ＨＯＵＳＥ,大阪府大阪市都島区網島町４番１２号東文ビル６階（６０１）,34.69302671,135.523182
旅館業,さくら大阪城北　ホテル,大阪府大阪市都島区網島町５番１号,34.69290034,135.5234278
特区民泊,桜ノ宮,大阪府大阪市都島区友渕町２丁目９番３０号,34.71383061,135.529106
特区民泊,Ｃｏｌｏｒ　海老江,大阪府大阪市福島区海老江１丁目２番１０号１階・２階,34.69554681,135.4769205
特区民泊,Ｅｂｉ　Ｈｏｕｓｅ,大阪府大阪市福島区海老江２丁目２番１２号,34.69626163,135.473541
旅館業,Ｄ３　ＨＯＴＥＬ,大阪府大阪市福島区海老江２丁目５番１号,34.6967542,135.4744505
特区民泊,ＴＯＢＩＲＡ野田阪神,大阪府大阪市福島区海老江２丁目５番２号,34.69673956,135.4743885
特区民泊,今舎　イマシャ,大阪府大阪市福島区海老江２丁目６番９号今舎　イマシャ　２階２０１号　３階３０１号,34.69723809,135.472634
住宅宿泊事業,ー,大阪府大阪市福島区海老江３－２３－２５ー２０１,34.70269912,135.4753152
住宅宿泊事業,ー,大阪府大阪市福島区海老江３－２３－２５ー２０２,34.70269912,135.4753152
特区民泊,ＥＢＩＥ　ＨＯＵＳＥ,大阪府大阪市福島区海老江３丁目６番１９号,34.69956061,135.4746911
旅館業,ＣＡＳＡ　Ａｓｔｅｒｉａ　ｆｕｋｕｓｈｉｍａ　ⅶ,大阪府大阪市福島区海老江４丁目７番２４号,34.69896106,135.4720725
特区民泊,陽＆月　ＳＵＮ＆ＭＯＯＮ,大阪府大阪市福島区海老江７丁目１０番１５号１号室、２号室,34.69630936,135.4716808
特区民泊,Ｇｕｅｓｔ　ｈｏｕｓｅ　Ｅｂｉｅ,大阪府大阪市福島区海老江７丁目１１番３号,34.69643644,135.4714596
特区民泊,野田屋,大阪府大阪市福島区海老江７丁目１１番３号,34.69643644,135.4714596
特区民泊,関西福島小屋,大阪府大阪市福島区海老江７丁目１３番１３号,34.69576703,135.470573
特区民泊,ｌｏｖｉｎｇ　ｆａｍｉｌｙ　福島,大阪府大阪市福島区海老江７丁目１４番１０号,34.69527463,135.4696445
特区民泊,Ｏａｓｉｓ　Ｆｕｋｕｓｈｉｍａ,大阪府大阪市福島区海老江７丁目１８番１２号,34.69629601,135.4700341
旅館業,ｔ３　ＨＯＴＥＬ＋,大阪府大阪市福島区海老江７丁目２２番２６号１～３階,34.69534688,135.469285
特区民泊,Ｇｕｅｓｔ　ｈｏｕｓｅ　繁,大阪府大阪市福島区海老江７丁目４番９号,34.69521415,135.471839
特区民泊,閏月七丁目,大阪府大阪市福島区海老江７丁目７番１５号,34.69505941,135.4712029
特区民泊,縁（ＥＮＮ）,大阪府大阪市福島区海老江７丁目８番１４号,34.69525099,135.4710431
特区民泊,Ａｃｅ　Ｆｕｋｕｓｈｉｍａ,大阪府大阪市福島区海老江８丁目１３番３号渡辺ビル１０１・１０３,34.69573535,135.4685053
特区民泊,Ｅｌｉｍ,大阪府大阪市福島区海老江８丁目５番１９号,34.69746055,135.4681056
特区民泊,Ｂｏｒｏハウス,大阪府大阪市福島区海老江８丁目５番２４号海老江８丁目戸建１－２階,34.69760186,135.4685304
特区民泊,閏月八丁目,大阪府大阪市福島区海老江８丁目６番５号,34.69724993,135.4690341
特区民泊,ループライン,大阪府大阪市福島区海老江８丁目９番１６号,34.69637143,135.4679147
特区民泊,ＴＫ野田ゲストハウス,大阪府大阪市福島区吉野１丁目１１番７号１～３階,34.69288892,135.4780056
特区民泊,ＳＯＲＡ　Ｏｓａｋａ　Ｙｏｓｈｉｎｏ,大阪府大阪市福島区吉野１丁目１２番１２号,34.69281948,135.4778763
特区民泊,Ｏｗｌ　Ｈｏｕｓｅ　Ｆｕｋｕｓｈｉｍａ,大阪府大阪市福島区吉野１丁目１３番２４号,34.69224702,135.4785317
特区民泊,Ｔｅｒａｓｕ　Ｉｎｎ　大阪福島　～照～,大阪府大阪市福島区吉野１丁目１３番６号,34.69215643,135.4780017
特区民泊,大阪福島左衛門亭,大阪府大阪市福島区吉野１丁目１５番１３号,34.69177181,135.4778875
特区民泊,Ｌ．Ｉ．Ｊ　Ｓｔａｙ　Ｆｕｋｕｓｈｉｍａ,大阪府大阪市福島区吉野１丁目１９番９号,34.69271935,135.4767961
特区民泊,淼之舎,大阪府大阪市福島区吉野１丁目３番１４号,34.69321672,135.4794257
特区民泊,モダンハウスふくふく野田,大阪府大阪市福島区吉野１丁目５番１４号,34.69238236,135.4787904
特区民泊,ＪＡＰＡＶＩＳＴＡ　Ｚｅｎ,大阪府大阪市福島区吉野１丁目７番２０号,34.69276295,135.4790498
特区民泊,吉野・野田ハウス,大阪府大阪市福島区吉野２丁目２番１７号２階～３階,34.69042845,135.4763496
旅館業,東横イン大阪ＪＲ野田駅前,大阪府大阪市福島区吉野２丁目２番２号,34.69023594,135.4762622
特区民泊,Ｍａｏ　Ｍａｏ　Ｍａｏ,大阪府大阪市福島区吉野２丁目７番３号,34.69138775,135.4764572
住宅宿泊事業,ー,大阪府大阪市福島区吉野３－２－３４　３階,34.68796883,135.4727411
特区民泊,ＭＯＤＥ　ＮＯＤＡ,大阪府大阪市福島区吉野３丁目１２番１２号,34.69005322,135.4749792
特区民泊,ＢＯＳＳ　ＴＡＭＡＧＡＷＡ,大阪府大阪市福島区吉野３丁目１２番５号ＢＯＳＳ　ＴＡＭＡＧＡＷＡ　０１号室,34.68996334,135.4752717
特区民泊,サクラハウスⅡ,大阪府大阪市福島区吉野３丁目２３番１９号２、３階,34.69187669,135.474464
特区民泊,Ｒｅｎｇａ　Ｈｏｕｓｅ,大阪府大阪市福島区吉野３丁目２５番１５号,34.69207635,135.473598
特区民泊,Ｂ＆Ｂ　ＪＡＰＡＮＩＣＨＥ,大阪府大阪市福島区吉野３丁目２番２７号Ｂ＆Ｂ　ＪＡＰＡＮＩＣＨＥ　１階・２階,34.68734947,135.4724502
特区民泊,Ｒ　野田　希,大阪府大阪市福島区吉野３丁目２番３２号,34.68794691,135.4730487
旅館業,ＴＯＵ,大阪府大阪市福島区吉野３丁目２番３４号　　３階,34.68796883,135.4727411
特区民泊,別邸　紅桜,大阪府大阪市福島区吉野３丁目３番３号,34.68863448,135.4737711
特区民泊,Ｍ‘ｓ　Ｈｏｕｓｅ,大阪府大阪市福島区吉野３丁目４番２４号,34.68911444,135.4734908
特区民泊,ＵＭＩ－Ｈａｖｅｎ　福島,大阪府大阪市福島区吉野３丁目４番２８号,34.68898812,135.473922
特区民泊,カーサステラ１７ｂｙリエゾン,大阪府大阪市福島区吉野３丁目５番１９号,34.68939353,135.4730439
特区民泊,Ｍｅｙａ＇ｓ　Ｈｏｕｓｅ,大阪府大阪市福島区吉野３丁目５番２０号,34.68931461,135.4731987
特区民泊,立葵野田,大阪府大阪市福島区吉野３丁目７番１４号３Ｆ　,34.68928448,135.4746699
旅館業,ＲＯＴＡ　ＨＯＳＴＥＬ,大阪府大阪市福島区吉野３丁目７番５号３階,34.68940035,135.4750492
特区民泊,?月,大阪府大阪市福島区吉野４丁目１０番２４号,34.69065511,135.4715231
特区民泊,光の宿,大阪府大阪市福島区吉野４丁目１０番２４号,34.69065511,135.4715231
特区民泊,ＣＲ－Ｒｅｓｉｄｅｎｃｅ　Ｆｕｋｕｓｈｉｍａ,大阪府大阪市福島区吉野４丁目２９番１３号,34.68939952,135.4693589
特区民泊,Ｅｍｐｔｙ　Ｐｌａｎｅｔ,大阪府大阪市福島区吉野４丁目２９番１５号２Ｆ,34.68959186,135.4692781
特区民泊,和邸　穆穆,大阪府大阪市福島区吉野４丁目２番１６号２階～３階,34.68799622,135.4724963
特区民泊,愛川の家,大阪府大阪市福島区吉野４丁目７番１５号,34.69027342,135.4716953
住宅宿泊事業,ー,大阪府大阪市福島区吉野５－８－１６,34.68625143,135.4692629
旅館業,Ｋｏｄａｍａ’ｓ　Ｈｏｍｅ　Ｄ,大阪府大阪市福島区吉野５丁目３番３１号（株）コダマビル　５階６階屋上階,34.68626953,135.4678577
特区民泊,Ｋｏｄａｍａ’ｓ　Ｈｏｍｅ,大阪府大阪市福島区吉野５丁目３番３１号㈱コダマ　４階,34.68626953,135.4678577
特区民泊,ＥＣＨＯ,大阪府大阪市福島区吉野５丁目４番２５号,34.68670998,135.4663696
特区民泊,和の家,大阪府大阪市福島区吉野５丁目８番１６号,34.68625143,135.4692629
特区民泊,ベリーウェル福島,大阪府大阪市福島区吉野５丁目８番２７号ベリーウェル福島,34.68584632,135.4698149
住宅宿泊事業,ー,大阪府大阪市福島区玉川１－３－１３エスライズ堂島川１１０２,34.68779191,135.482438
住宅宿泊事業,ー,大阪府大阪市福島区玉川１－３－１３エスライズ堂島川７０１,34.68779191,135.482438
特区民泊,ＴＯＹＯＴＯＭＩ　ＳＴＡＹ　ＰＲＥＭＩＵＭ　ＮＡＫＡＮＯＳＨＩＭＡ,大阪府大阪市福島区玉川１丁目２番８号ＥＡＬレジデンス福島　７０１　９０１　９０３,34.68899772,135.4824133
